fips_code,name,lng,lat
27019,Carver,-93.8027205,44.82089558
27021,Cass,-94.32573065,46.94877115
27023,Chippewa,-95.56698141,45.0223965
27025,Chisago,-92.90829767,45.5024111
27027,Clay,-96.49066248,46.89214202
27029,Clearwater,-95.37844018,47.57848837
27031,Cook,-90.53150846,47.90304185
27033,Cottonwood,-95.18136404,44.00720878
27035,Crow Wing,-94.07070376,46.48265818
27037,Dakota,-93.06556878,44.67245057
27039,Dodge,-92.86236786,44.02229546
27041,Douglas,-95.45422901,45.93372693
27043,Faribault,-93.94781493,43.67387282
27045,Fillmore,-92.08990525,43.6739576
27047,Freeborn,-93.3488462,43.67383179
27049,Goodhue,-92.72266089,44.40972913
27051,Grant,-96.01216405,45.93402352
27053,Hennepin,-93.47715121,45.00479678
27055,Houston,-91.49277553,43.67146528
27057,Hubbard,-94.91640615,47.10785166
27059,Isanti,-93.29470209,45.56125565
27061,Itasca,-93.63162349,47.50907819
27063,Jackson,-95.15400031,43.67418723
27065,Kanabec,-93.29290464,45.94534057
27067,Kandiyohi,-95.00576302,45.15252304
27069,Kittson,-96.78256113,48.77698427
27071,Koochiching,-93.78362729,48.24510754
27073,Lac qui Parle,-96.1738058,44.99583443
27075,Lake,-91.44445826,47.64037177
27077,Lake of the Woods,-94.90489792,48.77043756
27079,Le Sueur,-93.72984216,44.37144158
27081,Lincoln,-96.26720134,44.4123209
27083,Lyon,-95.83918761,44.41338502
27085,McLeod,-94.27237288,44.82372142
27087,Mahnomen,-95.8091992,47.32558784
27089,Marshall,-96.3692954,48.35830232
27091,Martin,-94.55099667,43.67430059
27093,Meeker,-94.52871063,45.12332877
27095,Mille Lacs,-93.62993103,45.9373852
27097,Morrison,-94.26690418,46.01207437
27099,Mower,-92.75235164,43.67138759
27101,Murray,-95.76328482,44.02216709
27103,Nicollet,-94.24751207,44.34987456
27105,Nobles,-95.75326093,43.67428858
27107,Norman,-96.45566228,47.32618622
27109,Olmsted,-92.40209709,44.00380771
27111,Otter Tail,-95.70748857,46.4090783
27113,Pennington,-96.03627453,48.0666771
27115,Pine,-92.74140502,46.12071071
27117,Pipestone,-96.258643,44.02300689
27119,Polk,-96.40222842,47.77395991
27121,Pope,-95.44454861,45.58611957
27123,Ramsey,-93.09987304,45.01747232
27125,Red Lake,-96.09561104,47.87197525
27127,Redwood,-95.25398841,44.40365018
27129,Renville,-94.94679511,44.72672673
27131,Rice,-93.2965986,44.35432778
27133,Rock,-96.25305709,43.67485346
27135,Roseau,-95.81112475,48.77485638
27137,St. Louis,-92.46951183,47.60334656
27139,Scott,-93.53696693,44.64850008
27141,Sherburne,-93.77496918,45.44403172
27143,Sibley,-94.23165958,44.5793954
27145,Stearns,-94.61299658,45.55199481
27147,Steele,-93.22627088,44.02240351
27149,Stevens,-96.00022786,45.58615985
27151,Swift,-95.68142474,45.28288933
27153,Todd,-94.89728962,46.07014445
27155,Traverse,-96.47144652,45.77230328
27157,Wabasha,-92.23023021,44.28428259
27159,Wadena,-94.9700148,46.5856535
27161,Waseca,-93.58720505,44.0220714
27163,Washington,-92.88374367,45.03911139
27165,Watonwan,-94.61413846,43.97823903
27167,Wilkin,-96.46820682,46.35705832
27169,Winona,-91.77934467,43.98683746
27171,Wright,-93.96334763,45.1738141
27173,Yellow Medicine,-95.86888348,44.71626059
28001,Adams,-91.35355624,31.48172857
28003,Alcorn,-88.57997736,34.88083218
28005,Amite,-90.80453378,31.17425244
28007,Attala,-89.58086337,33.08676427
28009,Benton,-89.18844118,34.8172204
28011,Bolivar,-90.8802491,33.79549267
28013,Calhoun,-89.33648515,33.9364711
28015,Carroll,-89.92031051,33.44884455
28017,Chickasaw,-88.94784369,33.92084863
28019,Choctaw,-89.24846009,33.34764715
28021,Claiborne,-90.91182829,31.9736924
28023,Clarke,-88.68928948,32.04139674
28025,Clay,-88.78154439,33.65579797
28027,Coahoma,-90.60273114,34.22906962
28029,Copiah,-90.44883293,31.86883689
28031,Covington,-89.55267845,31.6331285
28033,DeSoto,-89.99140222,34.8756938
28035,Forrest,-89.25794407,31.18899065
28037,Franklin,-90.89833873,31.47675129
28039,George,-88.64422567,30.86260363
28041,Greene,-88.63921416,31.21420839
28043,Grenada,-89.80171673,33.76997916
28045,Hancock,-89.48847814,30.41595395
28047,Harrison,-89.11140872,30.50439082
28049,Hinds,-90.44251629,32.26628404
28051,Holmes,-90.09171669,33.12367405
28053,Humphreys,-90.52684783,33.12856998
28055,Issaquena,-90.98899611,32.74139849
28057,Itawamba,-88.36140611,34.27995113
28059,Jackson,-88.6353787,30.53467952
28061,Jasper,-89.11866575,32.01901366
28063,Jefferson,-91.03631739,31.73403632
28065,Jefferson Davis,-89.82311087,31.56973198
28067,Jones,-89.168969,31.62257767
28069,Kemper,-88.64097868,32.75459457
28071,Lafayette,-89.48471446,34.35673647
28073,Lamar,-89.50870961,31.20573333
28075,Lauderdale,-88.66247435,32.40429857
28077,Lawrence,-90.10693379,31.54996744
28079,Leake,-89.52402041,32.7536828
28081,Lee,-88.68047663,34.28973933
28083,Leflore,-90.30095715,33.55070467
28085,Lincoln,-90.45417438,31.53240135
28087,Lowndes,-88.4432447,33.47293459
28089,Madison,-90.03327096,32.63533895
28091,Marion,-89.8225233,31.23086459
28093,Marshall,-89.50306303,34.76229047
28095,Monroe,-88.48037059,33.8922846
28097,Montgomery,-89.61664559,33.49402718
28099,Neshoba,-89.11732685,32.7532893
28101,Newton,-89.11871108,32.40013897
28103,Noxubee,-88.56962273,33.1101406
28105,Oktibbeha,-88.8794268,33.42493738
28107,Panola,-89.95079634,34.3639856
28109,Pearl River,-89.58952146,30.76882496
28111,Perry,-88.9925273,31.17209382
28113,Pike,-90.40396978,31.17495895
28115,Pontotoc,-89.03719509,34.22521097
28117,Prentiss,-88.51976883,34.61811436
28119,Quitman,-90.28933634,34.25120737
28121,Rankin,-89.94594839,32.26422272
28123,Scott,-89.53789439,32.4067041
28125,Sharkey,-90.81343618,32.88000015
28127,Simpson,-89.9199315,31.9133629
28129,Smith,-89.50664426,32.01792861
28131,Stone,-89.11764244,30.7900413
28133,Sunflower,-90.58875506,33.60184158
28135,Tallahatchie,-90.17334129,33.95061391
28137,Tate,-89.94520436,34.65069529
28139,Tippah,-88.90883067,34.76830318
28141,Tishomingo,-88.23908046,34.74037117
28143,Tunica,-90.37532903,34.65198616
28145,Union,-89.00393228,34.49025133
28147,Walthall,-90.10601376,31.14823915
28149,Warren,-90.8514399,32.35637859
28151,Washington,-90.94787195,33.28374517
28153,Wayne,-88.69588404,31.64077954
28155,Webster,-89.28510404,33.61326385
28157,Wilkinson,-91.3114768,31.16072415
28159,Winston,-89.03430894,33.0883872
28161,Yalobusha,-89.70745642,34.02831011
28163,Yazoo,-90.39655652,32.78007214
29001,Adair,-92.6007527,40.19054871
29003,Andrew,-94.80140498,39.98335111
29005,Atchison,-95.42832663,40.430839
29007,Audrain,-91.84163742,39.21595536
29009,Barry,-93.82898627,36.70980207
29011,Barton,-94.34736796,37.50205562
29013,Bates,-94.34015625,38.25742352
29015,Benton,-93.28827876,38.2951634
29017,Bollinger,-90.02562128,37.3219182
29019,Boone,-92.30983436,38.99091068
29021,Buchanan,-94.80618288,39.65989328
29023,Butler,-90.40672985,36.71638784
29025,Caldwell,-93.98309623,39.65668445
29027,Callaway,-91.92616939,38.83570509
29029,Camden,-92.76600464,38.02703414
29031,Cape Girardeau,-89.68444987,37.38402006
29033,Carroll,-93.50521161,39.42694823
29035,Carter,-90.96231959,36.94111292
29037,Cass,-94.35504883,38.64793026
29039,Cedar,-93.85592541,37.72350148
29041,Chariton,-92.96305582,39.51548794
29043,Christian,-93.18847844,36.96906632
29045,Clark,-91.73823977,40.41027674
29047,Clay,-94.42122576,39.31045251
29049,Clinton,-94.40468366,39.60124265
29051,Cole,-92.28161601,38.50579587
29053,Cooper,-92.80985416,38.84333073
29055,Crawford,-91.30516204,37.97649081
29057,Dade,-93.8503345,37.431814
29059,Dallas,-93.02340823,37.68065861
29061,Daviess,-93.98514508,39.96169076
29063,DeKalb,-94.40452876,39.89285656
29065,Dent,-91.50772249,37.60643508
29067,Douglas,-92.49898814,36.93253661
29069,Dunklin,-90.09071406,36.2722822
29071,Franklin,-91.07489027,38.4111314
29073,Gasconade,-91.50783063,38.44075158
29075,Gentry,-94.4096279,40.21170604
29077,Greene,-93.34188307,37.25758647
29079,Grundy,-93.56516333,40.1140924
29081,Harrison,-93.99193402,40.35497608
29083,Henry,-93.7928174,38.38506942
29085,Hickory,-93.32051495,37.94153217
29087,Holt,-95.21504754,40.0944922
29089,Howard,-92.69630819,39.1425032
29091,Howell,-91.88649829,36.77371722
29093,Iron,-90.77398853,37.5553541
29095,Jackson,-94.34603332,39.00926211
29097,Jasper,-94.34047486,37.20351967
29099,Jefferson,-90.53780688,38.26079127
29101,Johnson,-93.80588795,38.74399152
29103,Knox,-92.14789043,40.12754125
29105,Laclede,-92.59043082,37.65865829
29107,Lafayette,-93.7855705,39.06555761
29109,Lawrence,-93.83291444,37.10627971
29111,Lewis,-91.72178943,40.09673548
29113,Lincoln,-90.96009523,39.05829936
29115,Linn,-93.10705251,39.870461
29117,Livingston,-93.54864835,39.78202789
29119,McDonald,-94.34823345,36.6286562
29121,Macon,-92.56453089,39.83049768
29123,Madison,-90.34465099,37.47823462
29125,Maries,-91.92492582,38.16167922
29127,Marion,-91.62231175,39.8059363
29129,Mercer,-93.56850616,40.42251333
29131,Miller,-92.42809571,38.21438575
29133,Mississippi,-89.29117001,36.82805484
29135,Moniteau,-92.58303239,38.63234724
29137,Monroe,-92.00087572,39.49588453
29139,Montgomery,-91.47020839,38.94128519
29141,Morgan,-92.88597122,38.42350791
29143,New Madrid,-89.65190483,36.59439853
29145,Newton,-94.33946172,36.90518568
29147,Nodaway,-94.88335354,40.36098014
29149,Oregon,-91.40332146,36.68672248
29151,Osage,-91.86178101,38.46015852
29153,Ozark,-92.44469447,36.64922253
29155,Pemiscot,-89.78539961,36.21131565
29157,Perry,-89.82456269,37.70718892
29159,Pettis,-93.28474912,38.72825898
29161,Phelps,-91.79238502,37.87731447
29163,Pike,-91.17165493,39.34397231
29165,Platte,-94.77380125,39.38073683
29167,Polk,-93.40034649,37.61649452
29169,Pulaski,-92.20749866,37.82458658
29171,Putnam,-93.01666575,40.47877624
29173,Ralls,-91.52194283,39.5275593
29175,Randolph,-92.49714212,39.44009232
29177,Ray,-93.98990821,39.35287295
29179,Reynolds,-90.96899002,37.36244864
29181,Ripley,-90.86381088,36.65269053
29183,St. Charles,-90.67411979,38.78248212
29185,St. Clair,-93.77593289,38.03729132
29186,Ste. Genevieve,-90.1946731,37.89454581
29187,St. Francois,-90.47255556,37.81055607
29189,St. Louis,-90.44344187,38.64048457
29195,Saline,-93.20185128,39.13696633
29197,Schuyler,-92.5207783,40.47023216
29199,Scotland,-92.1472444,40.45201091
29201,Scott,-89.56865798,37.05301351
29203,Shannon,-91.39993659,37.15713986
29205,Shelby,-92.07658198,39.7979959
29207,Stoddard,-89.94436038,36.85565464
29209,Stone,-93.45602697,36.74710976
29211,Sullivan,-93.11159068,40.21033053
29213,Taney,-93.04127586,36.65473646
29215,Texas,-91.96523434,37.3167567
29217,Vernon,-94.34168569,37.84998285
29219,Warren,-91.16024978,38.76446133
29221,Washington,-90.8786674,37.96173417
29223,Wayne,-90.46144508,37.11262197
29225,Webster,-92.87591692,37.28085752
29227,Worth,-94.42191277,40.47867651
29229,Wright,-92.4694931,37.27078998
29510,St. Louis,-90.24484413,38.63654694
30001,Beaverhead,-112.899016,45.13261641
30003,Big Horn,-107.4892228,45.42332459
30005,Blaine,-108.9584002,48.43208097
30007,Broadwater,-111.4961534,46.33259261
30009,Carbon,-109.0283184,45.22736746
30011,Carter,-104.5359622,45.51700775
30013,Cascade,-111.3474099,47.30823753
30015,Chouteau,-110.4356833,47.88028152
30017,Custer,-105.5718948,46.25264388
30019,Daniels,-105.5486488,48.78377804
30021,Dawson,-104.899515,47.26636057
30023,Deer Lodge,-113.0672423,46.06059035
30025,Fallon,-104.417515,46.3343054
30027,Fergus,-109.224376,47.2633104
30029,Flathead,-114.0497122,48.29520088
30031,Gallatin,-111.1703288,45.54097041
30033,Garfield,-106.9928862,47.27767106
30035,Glacier,-112.9959167,48.70514099
30037,Golden Valley,-109.1749672,46.38114583
30039,Granite,-113.4401981,46.40415824
30041,Hill,-110.1111845,48.62840165
30043,Jefferson,-112.0940513,46.14859974
30045,Judith Basin,-110.2659877,47.04516111
30047,Lake,-114.0894823,47.64593461
30049,Lewis and Clark,-112.3904537,47.12259745
30051,Liberty,-111.0252038,48.56122467
30053,Lincoln,-115.4051151,48.54246989
30055,McCone,-105.7952945,47.64515532
30057,Madison,-111.9213142,45.30105558
30059,Meagher,-110.8856024,46.59797522
30061,Mineral,-114.9981923,47.1472918
30063,Missoula,-113.9237814,47.03651185
30065,Musselshell,-108.3975013,46.49659376
30067,Park,-110.5249953,45.48913245
30069,Petroleum,-108.2504732,47.11768458
30071,Phillips,-107.9138518,48.25942665
30073,Pondera,-112.2266404,48.22793502
30075,Powder River,-105.6300238,45.39499878
30077,Powell,-112.936294,46.85654866
30079,Prairie,-105.3780231,46.86049013
30081,Ravalli,-114.120145,46.08166896
30083,Richland,-104.5616375,47.78794828
30085,Roosevelt,-105.0162772,48.29447097
30087,Rosebud,-106.7307531,46.22979285
30089,Sanders,-115.1333094,47.67490166
30091,Sheridan,-104.5046932,48.72121163
30093,Silver Bow,-112.6566556,45.90234114
30095,Stillwater,-109.394534,45.66951507
30097,Sweet Grass,-109.939664,45.813756
30099,Teton,-112.2407056,47.83722455
30101,Toole,-111.6959501,48.65534485
30103,Treasure,-107.2718156,46.21135847
30105,Valley,-106.6682222,48.3648329
30107,Wheatland,-109.8444012,46.46630385
30109,Wibaux,-104.2490289,46.96556514
30111,Yellowstone,-108.2742553,45.93715306
31001,Adams,-98.50117804,40.5244942
31003,Antelope,-98.06660249,42.17696571
31005,Arthur,-101.6959559,41.56896142
31007,Banner,-103.7109624,41.54616353
31009,Blaine,-99.97677845,41.91311716
31011,Boone,-98.06703102,41.7067951
31013,Box Butte,-103.0860173,42.22084585
31015,Boyd,-98.76608585,42.89966872
31017,Brown,-99.92949608,42.43016331
31019,Buffalo,-99.07510068,40.85504881
31021,Burt,-96.32857388,41.85154682
31023,Butler,-97.13156172,41.22599383
31025,Cass,-96.14069252,40.90976087
31027,Cedar,-97.25275919,42.59931244
31029,Chase,-101.6979407,40.52371008
31031,Cherry,-101.1185272,42.54499866
31033,Cheyenne,-102.9949509,41.21970871
31035,Clay,-98.05126296,40.52439441
31037,Colfax,-97.086359,41.57404386
31039,Cuming,-96.78730772,41.91637624
31041,Custer,-99.72614484,41.39416503
31043,Dakota,-96.56465437,42.39108493
31045,Dawes,-103.1354423,42.72007965
31047,Dawson,-99.81946635,40.86987625
31049,Deuel,-102.3338627,41.111546
31051,Dixon,-96.86826909,42.49349461
31053,Dodge,-96.6539044,41.57781563
31055,Douglas,-96.15494428,41.29533784
31057,Dundy,-101.6878043,40.17625316
31059,Fillmore,-97.59646937,40.52458567
31061,Franklin,-98.95299529,40.17637323
31063,Frontier,-100.3936643,40.53024724
31065,Furnas,-99.91249504,40.17646227
31067,Gage,-96.68942195,40.26183622
31069,Garden,-102.3353283,41.61911486
31071,Garfield,-98.99111827,41.91428955
31073,Gosper,-99.83020279,40.51481965
31075,Grant,-101.740701,41.91528587
31077,Greeley,-98.52144222,41.56747021
31079,Hall,-98.50212614,40.87261328
31081,Hamilton,-98.02280046,40.87318318
31083,Harlan,-99.40436605,40.17656663
31085,Hayes,-101.0616334,40.52447865
31087,Hitchcock,-101.0419762,40.17616691
31089,Holt,-98.78376243,42.45557846
31091,Hooker,-101.1354293,41.91586243
31093,Howard,-98.5166499,41.2200529
31095,Jefferson,-97.14261379,40.17580816
31097,Johnson,-96.26520163,40.39252282
31099,Kearney,-98.94803186,40.50675437
31101,Keith,-101.6614388,41.19906619
31103,Keya Paha,-99.71213247,42.87883323
31105,Kimball,-103.7149939,41.19760039
31107,Knox,-97.89176183,42.63684531
31109,Lancaster,-96.68776297,40.78416865
31111,Lincoln,-100.7452801,41.04750134
31113,Logan,-100.482244,41.56652317
31115,Loup,-99.45440415,41.91371961
31117,McPherson,-101.0603939,41.56796544
31119,Madison,-97.60078361,41.9166434
31121,Merrick,-98.03760529,41.16916952
31123,Morrill,-103.0105871,41.7164533
31125,Nance,-97.99248173,41.3972847
31127,Nemaha,-95.84990553,40.38784773
31129,Nuckolls,-98.04739392,40.17636285
31131,Otoe,-96.1350641,40.64856103
31133,Pawnee,-96.23706382,40.13139323
31135,Perkins,-101.6502998,40.85082266
31137,Phelps,-99.41426701,40.51115428
31139,Pierce,-97.60122773,42.26434853
31141,Platte,-97.52073009,41.57115154
31143,Polk,-97.56825226,41.18687055
31145,Red Willow,-100.477247,40.17604429
31147,Richardson,-95.71768995,40.12499676
31149,Rock,-99.44982378,42.42142393
31151,Saline,-97.14080062,40.52415215
31153,Sarpy,-96.11218009,41.11287068
31155,Saunders,-96.63733984,41.22629371
31157,Scotts Bluff,-103.7084612,41.85095717
31159,Seward,-97.13966029,40.8724014
31161,Sheridan,-102.4088866,42.50454159
31163,Sherman,-98.97588642,41.22045983
31165,Sioux,-103.7588138,42.48797315
31167,Stanton,-97.19394708,41.9169835
31169,Thayer,-97.59506372,40.17621044
31171,Thomas,-100.5556632,41.91358968
31173,Thurston,-96.54400362,42.15819496
31175,Valley,-98.98208511,41.56723462
31177,Washington,-96.22188779,41.53110052
31179,Wayne,-97.11926964,42.20934475
31181,Webster,-98.50021623,40.17643706
31183,Wheeler,-98.52795068,41.91485543
31185,York,-97.59710186,40.87272618
32001,Churchill,-118.3362581,39.58048345
32003,Clark,-115.0146087,36.21511541
32005,Douglas,-119.6162086,38.91213378
32007,Elko,-115.3578839,41.14601583
32009,Esmeralda,-117.632191,37.78456446
32011,Eureka,-116.2694709,39.98327398
32013,Humboldt,-118.1118195,41.4063802
32015,Lander,-117.0390723,39.93361994
32017,Lincoln,-114.8771351,37.64342469
32019,Lyon,-119.1886954,39.01991047
32021,Mineral,-118.4346446,38.53880917
32023,Nye,-116.47176,38.04212846
32027,Pershing,-118.4047657,40.43952288
32029,Storey,-119.5289865,39.44660847
32031,Washoe,-119.6643222,40.66566815
32033,White Pine,-114.9015438,39.44238145
32510,Carson City,-119.7473502,39.15108405
33001,Belknap,-71.4226598,43.51832231
33003,Carroll,-71.20268868,43.87378859
33005,Cheshire,-72.25111371,42.91955278
33007,Coos,-71.30563958,44.68948989
33009,Grafton,-71.82064764,43.94073661
33011,Hillsborough,-71.71602867,42.9153307
33013,Merrimack,-71.68059329,43.2975734
33015,Rockingham,-71.12556353,42.98749699
33017,Strafford,-71.02927319,43.29717653
33019,Sullivan,-72.22243767,43.36150987
34001,Atlantic,-74.66040811,39.47790545
34003,Bergen,-74.07441147,40.96008351
34005,Burlington,-74.6680045,39.87782133
34007,Camden,-74.96012063,39.80401748
34009,Cape May,-74.80053334,39.14901203
34011,Cumberland,-75.11135485,39.37323951
34013,Essex,-74.24718209,40.78746195
34015,Gloucester,-75.14071747,39.71694144
34017,Hudson,-74.07753388,40.73476975
34019,Hunterdon,-74.91261058,40.56697742
34021,Mercer,-74.70164497,40.28339139
34023,Middlesex,-74.41108832,40.43949114
34025,Monmouth,-74.22051128,40.2606812
34027,Morris,-74.54440839,40.86163004
34029,Ocean,-74.28147189,39.88494891
34031,Passaic,-74.30115633,41.03446344
34033,Salem,-75.34910669,39.58787069
34035,Somerset,-74.61645904,40.56375707
34037,Sussex,-74.69082533,41.13935722
34039,Union,-74.30721513,40.65928966
34041,Warren,-74.99647914,40.85746195
35001,Bernalillo,-106.6705759,35.05121905
35003,Catron,-108.4054839,33.91502948
35005,Chaves,-104.4668372,33.36323485
35006,Cibola,-107.9992972,34.91240949
35007,Colfax,-104.6468731,36.60619925
35009,Curry,-103.3468992,34.57414777
35011,De Baca,-104.4120813,34.34266
35013,Doa Ana,-106.8330858,32.35265229
35015,Eddy,-104.3041733,32.47155056
35017,Grant,-108.3823282,32.73885662
35019,Guadalupe,-104.7904138,34.86315461
35021,Harding,-103.820322,35.85799759
35023,Hidalgo,-108.7148057,31.91398466
35025,Lea,-103.4124539,32.79215735
35027,Lincoln,-105.4585461,33.74510826
35028,Los Alamos,-106.3065081,35.86926339
35029,Luna,-107.7498996,32.18233304
35031,McKinley,-108.2616781,35.58040415
35033,Mora,-104.944561,36.00972846
35035,Otero,-105.7417441,32.61323163
35037,Quay,-103.5493944,35.10459783
35039,Rio Arriba,-106.6929637,36.50984697
35041,Roosevelt,-103.4801987,34.02127232
35043,Sandoval,-106.8658272,35.68909544
35045,San Juan,-108.3206012,36.50824605
35047,San Miguel,-104.8156292,35.48004639
35049,Santa Fe,-105.9759986,35.50670942
35051,Sierra,-107.1925539,33.13025321
35053,Socorro,-106.9307263,34.00682919
35055,Taos,-105.630976,36.57834262
35057,Torrance,-105.8505392,34.64043207
35059,Union,-103.4710696,36.48166105
35061,Valencia,-106.8090108,34.71536166
36001,Albany,-73.97341306,42.59987237
36003,Allegany,-78.02730689,42.25731952
36005,Bronx,-73.8615688,40.85091824
36007,Broome,-75.8198592,42.16037158
36009,Cattaraugus,-78.67903202,42.24856064
36011,Cayuga,-76.55468471,42.91811235
36013,Chautauqua,-79.36664149,42.22817594
36015,Chemung,-76.75989461,42.14122122
36017,Chenango,-75.61144344,42.49352629
36019,Clinton,-73.67828248,44.74606721
36021,Columbia,-73.63186276,42.25016297
36023,Cortland,-76.07049311,42.59514578
36025,Delaware,-74.96687059,42.19791446
36027,Dutchess,-73.74303603,41.76513375
36029,Erie,-78.73230753,42.76409998
36031,Essex,-73.77248171,44.11702035
36033,Franklin,-74.30395769,44.59274379
36035,Fulton,-74.42194258,43.11377432
36037,Genesee,-78.19407819,43.00056703
36039,Greene,-74.12279549,42.27638026
36041,Hamilton,-74.49745908,43.66134129
36043,Herkimer,-74.96255405,43.41936241
36045,Jefferson,-75.93125006,44.04796973
36047,Kings,-73.93708255,40.63562226
36049,Lewis,-75.44886742,43.78465035
36051,Livingston,-77.77517835,42.72855751
36053,Madison,-75.66993538,42.91279676
36055,Monroe,-77.69595887,43.14694904
36057,Montgomery,-74.43985937,42.90217659
36059,Nassau,-73.58622623,40.73761782
36061,New York,-73.97166722,40.7721053
36063,Niagara,-78.7453209,43.20013175
36065,Oneida,-75.4358883,43.24167426
36067,Onondaga,-76.19460186,43.0061269
36069,Ontario,-77.29986178,42.85304122
36071,Orange,-74.30558896,41.40198158
36073,Orleans,-78.23141929,43.25158537
36075,Oswego,-76.14177407,43.42718293
36077,Otsego,-75.03243898,42.63374775
36079,Putnam,-73.74940843,41.42650368
36081,Queens,-73.81734511,40.70829859
36083,Rensselaer,-73.50952678,42.71103722
36085,Richmond,-74.15390987,40.58183643
36087,Rockland,-74.02389861,41.15225744
36089,St. Lawrence,-75.06907698,44.49647794
36091,Saratoga,-73.86394518,43.10743063
36093,Schenectady,-74.05833636,42.81832249
36095,Schoharie,-74.44200509,42.58814833
36097,Schuyler,-76.8749143,42.39369114
36099,Seneca,-76.82362358,42.78068586
36101,Steuben,-77.3834881,42.26788874
36103,Suffolk,-72.84423227,40.87024178
36105,Sullivan,-74.7681497,41.71624399
36107,Tioga,-76.3061895,42.17034639
36109,Tompkins,-76.47381763,42.45222263
36111,Ulster,-74.25878826,41.888126
36113,Warren,-73.84603737,43.56091887
36115,Washington,-73.430748,43.31320642
36117,Wayne,-77.02965084,43.15652579
36119,Westchester,-73.75591281,41.16176335
36121,Wyoming,-78.2237766,42.70226414
36123,Yates,-77.10558958,42.63362823
37001,Alamance,-79.39913194,36.04378576
37003,Alexander,-81.17692946,35.92074753
37005,Alleghany,-81.1277104,36.49135989
37007,Anson,-80.10243931,34.97378348
37009,Ashe,-81.50052459,36.43415234
37011,Avery,-81.92267092,36.07667708
37013,Beaufort,-76.85887749,35.49296573
37015,Bertie,-76.9766892,36.0658315
37017,Bladen,-78.56283195,34.61418037
37019,Brunswick,-78.23791614,34.07037851
37021,Buncombe,-82.53035424,35.6112775
37023,Burke,-81.70505869,35.74914733
37025,Cabarrus,-80.55133048,35.38756942
37027,Caldwell,-81.5469666,35.95288519
37029,Camden,-76.20583468,36.38675278
37031,Carteret,-76.65336214,34.8275267
37033,Caswell,-79.33355984,36.39327555
37035,Catawba,-81.21481079,35.66260115
37037,Chatham,-79.25545829,35.70266277
37039,Cherokee,-84.06424533,35.13376757
37041,Chowan,-76.60802425,36.14854015
37043,Clay,-83.75018218,35.05771746
37045,Cleveland,-81.55570623,35.33410942
37047,Columbus,-78.65514472,34.26573301
37049,Craven,-77.09255683,35.12343918
37051,Cumberland,-78.82718356,35.04887721
37053,Currituck,-76.00390334,36.40311519
37055,Dare,-75.78245555,35.7632084
37057,Davidson,-80.21253309,35.79311799
37059,Davie,-80.54428142,35.92957297
37061,Duplin,-77.93295681,34.93627171
37063,Durham,-78.87606872,36.03605321
37065,Edgecombe,-77.59635385,35.91303781
37067,Forsyth,-80.25626566,36.13057844
37069,Franklin,-78.2853416,36.08251637
37071,Gaston,-81.18014844,35.29432138
37073,Gates,-76.70046305,36.44475497
37075,Graham,-83.83311406,35.35024285
37077,Granville,-78.65301,36.30365992
37079,Greene,-77.67650726,35.48563343
37081,Guilford,-79.78852575,36.07964464
37083,Halifax,-77.65158415,36.25737352
37085,Harnett,-78.86964365,35.368729
37087,Haywood,-82.98251028,35.55576195
37089,Henderson,-82.48021492,35.33655768
37091,Hertford,-76.98162611,36.35892018
37093,Hoke,-79.23678619,35.01716668
37095,Hyde,-76.24647047,35.51917533
37097,Iredell,-80.87332588,35.8068797
37099,Jackson,-83.14111074,35.28733908
37101,Johnston,-78.36537336,35.51761602
37103,Jones,-77.35562096,35.02185042
37105,Lee,-79.17158398,35.47515626
37107,Lenoir,-77.64152691,35.23892735
37109,Lincoln,-81.22393811,35.48589556
37111,McDowell,-82.04845774,35.68110614
37113,Macon,-83.42232408,35.15057533
37115,Madison,-82.70612535,35.85793329
37117,Martin,-77.10604281,35.84087616
37119,Mecklenburg,-80.83268027,35.24675454
37121,Mitchell,-82.16391398,36.01324162
37123,Montgomery,-79.90576665,35.3323375
37125,Moore,-79.48151986,35.31080558
37127,Nash,-77.9861842,35.96771851
37129,New Hanover,-77.88474375,34.2322858
37131,Northampton,-77.39657442,36.41780769
37133,Onslow,-77.42736897,34.72975141
37135,Orange,-79.12071407,36.06127743
37137,Pamlico,-76.72927678,35.14691784
37139,Pasquotank,-76.28360001,36.29472462
37141,Pender,-77.90598182,34.52447523
37143,Perquimans,-76.4395049,36.20508496
37145,Person,-78.9715773,36.38999755
37147,Pitt,-77.37489067,35.59325583
37149,Polk,-82.17008141,35.27959223
37151,Randolph,-79.8058818,35.71023333
37153,Richmond,-79.74711644,35.00590629
37155,Robeson,-79.10352623,34.64028878
37157,Rockingham,-79.77527984,36.39621434
37159,Rowan,-80.52501519,35.64030608
37161,Rutherford,-81.92041527,35.4018617
37163,Sampson,-78.37163083,34.99203592
37165,Scotland,-79.48032175,34.84114162
37167,Stanly,-80.25088954,35.31173842
37169,Stokes,-80.23912302,36.40186627
37171,Surry,-80.68725838,36.41459623
37173,Swain,-83.4921876,35.48677176
37175,Transylvania,-82.79867801,35.20208661
37177,Tyrrell,-76.20702207,35.81805644
37179,Union,-80.53061478,34.98836835
37181,Vance,-78.40836693,36.36465914
37183,Wake,-78.65050164,35.78982367
37185,Warren,-78.10671227,36.39674307
37187,Washington,-76.57653423,35.82268131
37189,Watauga,-81.69605652,36.23087329
37191,Wayne,-78.00407767,35.36389637
37193,Wilkes,-81.16305367,36.20617699
